scene,pair,num_matches,inlier_count,inlier_ratio,reproj_rmse,status
bin_fps2,frame_113-frame_114,99,70,0.707,0.216,OK
bin_fps2,frame_114-frame_115,64,52,0.812,0.171,OK
bin_fps2,frame_115-frame_116,149,119,0.799,0.176,OK
bin_fps2,frame_116-frame_117,78,62,0.795,0.268,OK
bin_fps2,frame_117-frame_118,193,174,0.902,0.276,OK
bin_fps2,frame_118-frame_119,232,213,0.918,0.154,OK
bin_fps2,frame_119-frame_120,296,264,0.892,0.168,OK
bin_fps2,frame_120-frame_121,247,240,0.972,0.233,OK
bin_fps2,frame_121-frame_122,297,252,0.848,0.129,OK
bin_fps2,frame_122-frame_123,741,727,0.981,0.183,OK
bin_fps2,frame_123-frame_124,769,744,0.967,0.199,OK
bin_fps2,frame_124-frame_125,991,963,0.972,0.221,OK
bin_fps2,frame_125-frame_126,875,848,0.969,0.193,OK
bin_fps2,frame_126-frame_127,788,731,0.928,0.146,OK
bin_fps2,frame_127-frame_128,659,588,0.892,0.181,OK
bin_fps2,frame_128-frame_129,787,773,0.982,0.215,OK
bin_fps2,frame_129-frame_130,574,518,0.902,0.242,OK
bin_fps2,frame_130-frame_131,496,469,0.946,0.242,OK
bin_fps2,frame_131-frame_132,470,404,0.86,0.169,OK
bin_fps2,frame_132-frame_133,458,383,0.836,0.2,OK
bin_fps2,frame_133-frame_134,432,374,0.866,0.265,OK
bin_fps2,frame_134-frame_135,301,280,0.93,0.202,OK
bin_fps2,frame_135-frame_136,341,284,0.833,0.204,OK
