pair,raw_points,kept_points,mean_reproj_err_px,median_angle_deg
frame_099-frame_100,1315,343,0.10629032212393932,0.23805362393228985
frame_100-frame_101,1132,216,0.12588993714886604,0.15987328801727696
frame_101-frame_102,1209,474,0.20345237078919298,0.32879781263603
frame_102-frame_103,1210,124,0.3894579131786602,0.622292259694728
frame_103-frame_104,1162,13,1.1623082407690564,0.3455831748256171
frame_104-frame_105,1196,424,0.12170869298279535,1.3513129315375276
frame_105-frame_106,1232,573,0.12889543365448652,1.6649049528082995
frame_106-frame_107,1042,259,0.13580562202401655,1.6216760856578043
frame_107-frame_108,1118,183,0.14086231175592612,0.3944705479382754
frame_108-frame_109,1089,453,0.13879895020902072,0.6279928126227253
frame_109-frame_110,1305,157,0.4235137174763539,0.3137372658776481
frame_110-frame_111,1189,161,0.5141705435655095,0.2964164765587542
frame_111-frame_112,1295,432,0.12703317641411954,0.37620187182275217
frame_112-frame_113,1175,467,0.36107771893566687,0.4679223110575116
frame_113-frame_114,1246,466,0.20672946730074526,0.40012761215050857
frame_114-frame_115,1248,543,0.1829843059499393,0.5892113120981937
frame_115-frame_116,1232,268,0.19096808108774904,0.3733740485313526
frame_116-frame_117,1266,22,0.232991285091741,0.29865048895396984
frame_117-frame_118,1260,177,0.1899191362643175,0.19158991131955658
frame_118-frame_119,1239,495,0.19834179008316488,0.4064020534221702
frame_119-frame_120,1165,161,0.5218191831054821,1.265141900374906
frame_120-frame_121,1313,252,0.19191556782742636,0.31913634104016847
frame_121-frame_122,1258,339,0.22229037287400794,0.5474079038090842
frame_122-frame_123,1292,413,0.5032778144855194,0.34149803229953246
frame_123-frame_124,1259,274,0.20443655731215343,0.4701689331527052
frame_124-frame_125,1143,337,0.11028385885513065,0.2514351832797779
frame_125-frame_126,1209,446,0.8617710701681178,0.5768648966492492
frame_126-frame_127,1238,376,0.19823737289488902,0.3052911977859791
frame_127-frame_128,1308,403,0.21723639294905073,0.5663892678012585
frame_128-frame_129,1265,447,0.3565085198133119,0.4871257326941447
frame_129-frame_130,1231,422,0.1604743842016303,0.7318458166606409
frame_130-frame_131,1213,288,0.19649450123138124,1.6486468382699329
frame_131-frame_132,1237,132,0.1626612762704586,0.339221892746701
frame_132-frame_133,1289,542,0.17765001901390515,0.5957667158784814
frame_133-frame_134,1223,516,0.2868889588427143,0.45991837853138356
frame_134-frame_135,1102,215,0.36154025198119255,1.508965248532105
frame_135-frame_136,1124,285,0.2238749117190152,0.3478619622511764
frame_136-frame_137,1060,372,0.2897560279038788,0.4195288225382062
frame_137-frame_138,1207,0,nan,0.15525332350595622
frame_138-frame_139,1244,0,nan,0.14405158434653365
frame_139-frame_140,1328,251,0.4492724241280658,0.46447751059671993
frame_140-frame_141,1146,57,0.5735502365705375,0.2337449335439431
frame_141-frame_142,1209,110,0.28632002874752405,0.3520126314794713
frame_142-frame_143,1112,285,0.46786772649543296,0.4643932622540495
frame_143-frame_144,1157,296,0.35717233409000354,0.4736402538488802
frame_144-frame_145,1031,4,0.39813642636797864,0.23473417758006607
frame_145-frame_146,1060,325,0.15839952561963214,1.3972974804943585
frame_146-frame_147,1068,311,0.14594402415974336,1.678227560166319
frame_147-frame_148,1224,0,nan,0.26404160177979263
frame_148-frame_149,1162,354,0.183169218935595,0.5694777333288448
frame_149-frame_150,1197,542,0.29985136151880654,0.7813170691804828
frame_150-frame_151,1340,271,0.21314391657478537,1.2249293595352668
frame_151-frame_152,1268,244,0.2760901018448577,1.318424111530839
frame_152-frame_153,1182,461,0.23465325756278332,0.5221496027141432
frame_153-frame_154,1207,526,0.2919762820724022,1.4354078883039287
frame_154-frame_155,1256,44,0.29962957047146915,0.36303677941979073
frame_155-frame_156,1161,258,0.4694817373507003,0.201016974888793
frame_156-frame_157,1261,431,0.15576770988040367,0.5250098528325651
frame_157-frame_158,1248,442,0.48964488109946525,1.5538105593523472
frame_158-frame_159,1313,347,0.5237293933264877,1.2276580967914619
frame_159-frame_160,1094,387,0.3972782177065636,0.44496297649936206
frame_160-frame_161,1356,7,0.30696764625639356,0.2476056416495766
frame_161-frame_162,1329,1,0.5603842575268194,0.23416754619549462
frame_162-frame_163,1094,438,0.13232280459679577,1.4757900395878993
frame_163-frame_164,1120,300,0.2559682146670349,1.2795346020157101
frame_164-frame_165,1099,115,0.5013264887188763,1.2672423444005474
frame_165-frame_166,1128,486,0.17886419918868934,0.43344511348999176
frame_166-frame_167,1196,517,0.30810690981292554,0.5937796266120081
frame_167-frame_168,1268,430,0.30370520933467593,0.42611442590859283
frame_168-frame_169,1137,482,0.1988855255299346,0.6193889681687269
frame_169-frame_170,1170,531,0.2766469119989075,0.9248996762580843
frame_170-frame_171,1097,189,0.28321394533921684,1.4199797532999816
frame_171-frame_172,1248,537,0.18454491127182385,1.6020247729524124
frame_172-frame_173,1116,578,0.3623151229536262,2.222384345022789
frame_173-frame_174,1269,242,0.19786811770148877,1.4615292796648027
frame_174-frame_175,1180,394,0.3129068695705103,1.7338319838498175
frame_175-frame_176,1169,692,0.29337183031942127,2.4730032847061394
frame_176-frame_177,1177,869,0.2930992254536234,2.637946819207761
frame_177-frame_178,1146,777,0.2743251989384091,2.4516240937674336
frame_178-frame_179,1210,617,0.2493390821285644,2.1426021376865236
frame_179-frame_180,1306,512,0.15493124053440455,1.7585945656216553
frame_180-frame_181,1203,501,0.15594840308400398,1.8145844458966067
frame_181-frame_182,1115,568,0.36497775242097275,2.112836226408073
frame_182-frame_183,1023,645,0.330390017190173,2.2233947328738686
frame_183-frame_184,1028,639,0.24987494154310616,2.284572154518941
frame_184-frame_185,955,554,0.3458040257894876,2.445037137410138
frame_185-frame_186,1203,511,0.21844196027884244,1.8559482441601505
frame_186-frame_187,1205,530,0.16797503325008284,1.8501209581115485
frame_187-frame_188,1188,586,0.2933779313139856,1.9824595502882074
frame_188-frame_189,945,0,nan,0.35715983139428037
frame_189-frame_190,1119,0,nan,0.4809003879371537
frame_190-frame_191,1176,605,0.16942594053679771,2.071442912615617
frame_191-frame_192,1264,626,0.2427451201416615,1.9925161855847948
frame_192-frame_193,1182,0,nan,1.113600932681173
frame_193-frame_194,1243,613,0.15063032956948758,1.9705259013766245
frame_194-frame_195,1238,700,0.1828740481956374,2.2201681296602587
frame_195-frame_196,1227,130,0.26307627010382517,1.1332095246911975
frame_196-frame_197,1144,155,0.19125110364317732,1.595593185386728
frame_197-frame_198,1181,772,0.23637793787600397,2.4118350261521004
frame_198-frame_199,1162,316,0.1839450533727504,1.7502193269149529
frame_199-frame_200,1178,415,0.19046772920521338,1.8711594796082924
frame_200-frame_201,1166,786,0.18534798728987473,2.5642461151503055
frame_201-frame_202,1297,805,0.19254919335931842,2.5535601336017915
frame_202-frame_203,1257,278,0.32090202549285823,1.5895298821657131
frame_203-frame_204,1218,559,0.19242945077446275,1.909831980131661
frame_204-frame_205,1064,565,0.20223909737328238,2.0455167438153867
frame_205-frame_206,1139,0,nan,0.7446021273051585
frame_206-frame_207,1138,3,0.3487215728167792,1.1484298221608353
frame_207-frame_208,1060,262,0.15672741365514647,1.5989051824578495
frame_208-frame_209,1196,86,0.27826746413714004,1.068870835541265
frame_209-frame_210,1197,0,nan,0.7056392117200058
frame_210-frame_211,1309,583,0.19330599341626703,1.8629115043081275
frame_211-frame_212,1147,275,0.3328532070992367,1.598025494456544
frame_212-frame_213,1307,22,0.44354393255174485,0.7739280455319585
frame_213-frame_214,1249,247,0.10508896751826702,1.280714804493502
frame_214-frame_215,1213,23,0.5043396873538405,1.3013877980240218
frame_215-frame_216,1263,0,nan,0.8099542505581719
frame_216-frame_217,1194,0,nan,0.18836898056791437
frame_217-frame_218,1298,0,nan,0.5850033253779623
